,Unnamed: 0,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal,fp,fn,tp
10,10,deepar,11,0.8799999999430399,0.8461538461473372,0.9166666666590276,"(1, 2, 11)",0,174.376712,False,YAHOOA4,A4Benchmark-TS21,1,2,11
11,11,deepar,12,0.8749999999390625,0.8749999999890625,0.8749999999890625,"(1, 1, 7)",0,202.68006200000002,False,YAHOOA4,A4Benchmark-TS6,1,1,7
12,12,deepar,13,0.8695652173345936,0.7692307692248521,0.99999999999,"(0, 3, 10)",0,210.10605499999997,False,YAHOOA4,A4Benchmark-TS20,0,3,10
13,13,deepar,14,0.8695652173338375,0.8333333333263889,0.9090909090826448,"(1, 2, 10)",0,200.85988600000002,False,YAHOOA4,A4Benchmark-TS90,1,2,10
14,14,deepar,15,0.8571428570693876,0.9999999999666668,0.74999999998125,"(1, 0, 3)",0,175.382384,False,YAHOOA4,A4Benchmark-TS54,1,0,3
15,15,deepar,16,0.8571428570693876,0.9999999999666668,0.74999999998125,"(1, 0, 3)",0,217.95221899999999,False,YAHOOA4,A4Benchmark-TS61,1,0,3
16,16,deepar,17,0.8571428570693876,0.9999999999666668,0.74999999998125,"(1, 0, 3)",0,177.13302,False,YAHOOA4,A4Benchmark-TS37,1,0,3
17,17,deepar,18,0.8333333332777778,0.7142857142806123,0.99999999999,"(0, 4, 10)",0,229.477393,False,YAHOOA4,A4Benchmark-TS13,0,4,10
18,18,deepar,19,0.8235294117051903,0.7777777777691358,0.8749999999890625,"(1, 2, 7)",0,175.240794,False,YAHOOA4,A4Benchmark-TS46,1,2,7
19,19,deepar,20,0.7999999999443199,0.7142857142806123,0.9090909090826448,"(1, 4, 10)",0,220.44060699999997,False,YAHOOA4,A4Benchmark-TS67,1,4,10
20,20,deepar,21,0.7999999999424999,0.7272727272661157,0.8888888888790123,"(1, 3, 8)",0,177.81503999999998,False,YAHOOA4,A4Benchmark-TS43,1,3,8
21,21,deepar,22,0.7999999999359999,0.6666666666555555,0.999999999975,"(0, 2, 4)",0,176.368915,False,YAHOOA4,A4Benchmark-TS93,0,2,4
22,22,deepar,23,0.7499999999312501,0.74999999998125,0.74999999998125,"(1, 1, 3)",0,212.319335,False,YAHOOA4,A4Benchmark-TS70,1,1,3
23,23,deepar,24,0.7368421052088643,0.5833333333284723,0.9999999999857144,"(0, 5, 7)",0,174.504231,False,YAHOOA4,A4Benchmark-TS80,0,5,7
24,24,deepar,25,0.7272727272198347,0.5714285714244898,0.9999999999875,"(0, 6, 8)",0,176.966385,False,YAHOOA4,A4Benchmark-TS82,0,6,8
25,25,deepar,26,0.7272727272099173,0.7999999999840001,0.6666666666555555,"(2, 1, 4)",0,174.666635,False,YAHOOA4,A4Benchmark-TS95,2,1,4
26,26,deepar,27,0.7272727272099173,0.7999999999840001,0.6666666666555555,"(2, 1, 4)",0,220.353362,False,YAHOOA4,A4Benchmark-TS72,2,1,4
27,27,deepar,28,0.7142857142295919,0.5555555555493827,0.99999999998,"(0, 4, 5)",0,243.45820899999998,False,YAHOOA4,A4Benchmark-TS38,0,4,5
28,28,deepar,29,0.6666666666158729,0.4999999999964286,0.9999999999857144,"(0, 7, 7)",0,176.738831,False,YAHOOA4,A4Benchmark-TS7,0,7,7
29,29,deepar,30,0.6666666666097778,0.5555555555493827,0.8333333333194445,"(1, 4, 5)",0,213.810381,False,YAHOOA4,A4Benchmark-TS49,1,4,5
30,30,deepar,31,0.6666666666024692,0.599999999988,0.74999999998125,"(1, 2, 3)",0,257.48571400000003,False,YAHOOA4,A4Benchmark-TS11,1,2,3
31,31,deepar,32,0.6666666666,0.99999999995,0.4999999999875,"(2, 0, 2)",0,177.192163,False,YAHOOA4,A4Benchmark-TS53,2,0,2
32,32,deepar,33,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,176.136234,False,YAHOOA4,A4Benchmark-TS87,1,0,1
33,33,deepar,34,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,171.839891,False,YAHOOA4,A4Benchmark-TS47,1,0,1
34,34,deepar,35,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,247.20208399999999,False,YAHOOA4,A4Benchmark-TS16,1,0,1
35,35,deepar,36,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,173.76291,False,YAHOOA4,A4Benchmark-TS68,1,0,1
36,36,deepar,37,0.6249999999492188,0.4545454545413224,0.99999999998,"(0, 6, 5)",0,216.499512,False,YAHOOA4,A4Benchmark-TS76,0,6,5
37,37,deepar,38,0.6153846153325444,0.44444444443950615,0.999999999975,"(0, 5, 4)",0,176.029335,False,YAHOOA4,A4Benchmark-TS81,0,5,4
38,38,deepar,39,0.6153846153325444,0.44444444443950615,0.999999999975,"(0, 5, 4)",0,176.33746499999998,False,YAHOOA4,A4Benchmark-TS24,0,5,4
39,39,deepar,40,0.599999999946,0.4285714285653061,0.9999999999666668,"(0, 4, 3)",0,176.684867,False,YAHOOA4,A4Benchmark-TS50,0,4,3
40,40,deepar,41,0.5882352940650518,0.4545454545413224,0.8333333333194445,"(1, 6, 5)",0,182.18907,False,YAHOOA4,A4Benchmark-TS14,1,6,5
41,41,deepar,42,0.5714285713823128,0.3999999999973333,0.9999999999833332,"(0, 9, 6)",0,217.36369399999998,False,YAHOOA4,A4Benchmark-TS98,0,9,6
42,42,deepar,43,0.5714285713823128,0.3999999999973333,0.9999999999833332,"(0, 9, 6)",0,174.551971,False,YAHOOA4,A4Benchmark-TS86,0,9,6
43,43,deepar,44,0.5714285713823128,0.3999999999973333,0.9999999999833332,"(0, 9, 6)",0,175.72834699999999,False,YAHOOA4,A4Benchmark-TS36,0,9,6
44,44,deepar,45,0.5714285713632652,0.4999999999875,0.6666666666444444,"(1, 2, 2)",0,516.667776,False,YAHOOA4,A4Benchmark-TS31,1,2,2
45,45,deepar,46,0.5714285713632652,0.6666666666444444,0.4999999999875,"(2, 1, 2)",0,177.505254,False,YAHOOA4,A4Benchmark-TS84,2,1,2
46,46,deepar,47,0.5555555555092593,0.3846153846124261,0.99999999998,"(0, 8, 5)",0,201.620935,False,YAHOOA4,A4Benchmark-TS1,0,8,5
47,47,deepar,48,0.5454545454061983,0.3999999999973333,0.8571428571306122,"(1, 9, 6)",0,218.846921,False,YAHOOA4,A4Benchmark-TS65,1,9,6
48,48,deepar,49,0.49999999995624994,0.33333333333055554,0.999999999975,"(0, 8, 4)",0,176.950306,False,YAHOOA4,A4Benchmark-TS35,0,8,4
49,49,deepar,50,0.4999999999541666,0.3333333333296296,0.9999999999666668,"(0, 6, 3)",0,196.20051,False,YAHOOA4,A4Benchmark-TS15,0,6,3
50,50,deepar,51,0.49999999995,0.33333333332777776,0.99999999995,"(0, 4, 2)",0,174.120918,False,YAHOOA4,A4Benchmark-TS40,0,4,2
51,51,deepar,52,0.4999999999375,0.4999999999875,0.4999999999875,"(2, 2, 2)",0,183.178192,False,YAHOOA4,A4Benchmark-TS33,2,2,2
52,52,deepar,53,0.499999999925,0.499999999975,0.499999999975,"(1, 1, 1)",0,214.54549599999999,False,YAHOOA4,A4Benchmark-TS74,1,1,1
53,53,deepar,54,0.499999999925,0.499999999975,0.499999999975,"(1, 1, 1)",0,178.456908,False,YAHOOA4,A4Benchmark-TS55,1,1,1
54,54,deepar,55,0.4705882352525951,0.3076923076899408,0.999999999975,"(0, 9, 4)",0,180.013466,False,YAHOOA4,A4Benchmark-TS78,0,9,4
55,55,deepar,56,0.4285714285316327,0.2727272727247934,0.9999999999666668,"(0, 8, 3)",0,180.775151,False,YAHOOA4,A4Benchmark-TS32,0,8,3
56,56,deepar,57,0.4210526315412742,0.2666666666648889,0.999999999975,"(0, 11, 4)",0,173.490083,False,YAHOOA4,A4Benchmark-TS92,0,11,4
57,57,deepar,58,0.399999999964,0.24999999999843756,0.999999999975,"(0, 12, 4)",0,238.704454,False,YAHOOA4,A4Benchmark-TS39,0,12,4
58,58,deepar,59,0.3999999999585,0.2666666666648889,0.7999999999840001,"(1, 11, 4)",0,182.792364,False,YAHOOA4,A4Benchmark-TS27,1,11,4
59,59,deepar,60,0.399999999952,0.24999999999375,0.9999999999,"(0, 3, 1)",0,256.97011299999997,False,YAHOOA4,A4Benchmark-TS10,0,3,1
60,60,deepar,61,0.3749999999648437,0.2307692307674556,0.9999999999666668,"(0, 10, 3)",0,299.94777,False,YAHOOA4,A4Benchmark-TS8,0,10,3
61,61,deepar,62,0.3749999999648437,0.2307692307674556,0.9999999999666668,"(0, 10, 3)",0,211.452476,False,YAHOOA4,A4Benchmark-TS88,0,10,3
62,62,deepar,63,0.3333333333018519,0.19999999999866666,0.9999999999666668,"(0, 12, 3)",0,230.01789300000002,False,YAHOOA4,A4Benchmark-TS99,0,12,3
63,63,deepar,64,0.3333333332944444,0.19999999999600002,0.9999999999,"(0, 4, 1)",0,220.053961,False,YAHOOA4,A4Benchmark-TS64,0,4,1
64,64,deepar,65,0.3333333332777777,0.24999999999375,0.499999999975,"(1, 3, 1)",0,175.28309199999998,False,YAHOOA4,A4Benchmark-TS42,1,3,1
65,65,deepar,66,0.3333333332722222,0.3333333333222222,0.3333333333222222,"(2, 2, 1)",0,222.23105499999997,False,YAHOOA4,A4Benchmark-TS60,2,2,1
66,66,deepar,67,0.2857142856816326,0.16666666666388888,0.9999999999,"(0, 5, 1)",0,175.219157,False,YAHOOA4,A4Benchmark-TS5,0,5,1
67,67,deepar,68,0.2857142856693877,0.199999999998,0.4999999999875,"(2, 8, 2)",0,177.079743,False,YAHOOA4,A4Benchmark-TS22,2,8,2
68,68,deepar,69,0.2666666666311111,0.16666666666527774,0.6666666666444444,"(1, 10, 2)",0,210.757296,False,YAHOOA4,A4Benchmark-TS48,1,10,2
69,69,deepar,70,0.249999999975,0.14285714285612244,0.99999999995,"(0, 12, 2)",0,217.063172,False,YAHOOA4,A4Benchmark-TS62,0,12,2
70,70,deepar,71,0.24999999996640626,0.1538461538449704,0.6666666666444444,"(1, 11, 2)",0,174.970499,False,YAHOOA4,A4Benchmark-TS41,1,11,2
71,71,deepar,72,0.24999999994687502,0.19999999999600002,0.3333333333222222,"(2, 4, 1)",0,267.8108,False,YAHOOA4,A4Benchmark-TS12,2,4,1
72,72,deepar,73,0.2222222221728395,0.16666666666388888,0.3333333333222222,"(2, 5, 1)",0,409.36065299999996,False,YAHOOA4,A4Benchmark-TS3,2,5,1
73,73,deepar,74,0.21052631576066488,0.12499999999921875,0.6666666666444444,"(1, 14, 2)",0,174.076649,False,YAHOOA4,A4Benchmark-TS44,1,14,2
74,74,deepar,75,0.199999999954,0.14285714285510204,0.3333333333222222,"(2, 6, 1)",0,223.026535,False,YAHOOA4,A4Benchmark-TS100,2,6,1
75,75,deepar,76,0.1818181817983471,0.099999999999,0.9999999999,"(0, 9, 1)",0,213.95093599999998,False,YAHOOA4,A4Benchmark-TS17,0,9,1
76,76,deepar,77,0.1818181817983471,0.099999999999,0.9999999999,"(0, 9, 1)",0,217.984006,False,YAHOOA4,A4Benchmark-TS71,0,9,1
77,77,deepar,78,0.15384615382958575,0.08333333333263887,0.9999999999,"(0, 11, 1)",0,180.597596,False,YAHOOA4,A4Benchmark-TS28,0,11,1
78,78,deepar,79,0.15384615381775146,0.09090909090826446,0.499999999975,"(1, 10, 1)",0,194.70433799999998,False,YAHOOA4,A4Benchmark-TS25,1,10,1
79,79,deepar,80,0.14285714283061224,0.08333333333263887,0.499999999975,"(1, 11, 1)",0,216.25035699999998,False,YAHOOA4,A4Benchmark-TS77,1,11,1
80,80,deepar,81,0.13333333331911112,0.07142857142806122,0.9999999999,"(0, 13, 1)",0,184.66663400000002,False,YAHOOA4,A4Benchmark-TS29,0,13,1
81,81,deepar,82,0.13333333329955555,0.08333333333263887,0.3333333333222222,"(2, 11, 1)",0,180.53471499999998,False,YAHOOA4,A4Benchmark-TS91,2,11,1
82,82,deepar,83,0.11764705881107268,0.062499999999609375,0.9999999999,"(0, 15, 1)",0,174.99901699999998,False,YAHOOA4,A4Benchmark-TS97,0,15,1
83,83,deepar,84,0.0,0.0,0.0,"(2, 2, 0)",0,185.90319399999998,False,YAHOOA4,A4Benchmark-TS26,2,2,0
84,84,deepar,85,0.0,0.0,0.0,"(0, 16, 0)",0,175.778572,False,YAHOOA4,A4Benchmark-TS56,0,16,0
85,85,deepar,86,0.0,0.0,0.0,"(1, 1, 0)",0,217.95415099999997,False,YAHOOA4,A4Benchmark-TS59,1,1,0
86,86,deepar,87,0.0,0.0,0.0,"(1, 3, 0)",0,177.005103,False,YAHOOA4,A4Benchmark-TS83,1,3,0
87,87,deepar,88,0.0,0.0,0.0,"(1, 8, 0)",0,218.566371,False,YAHOOA4,A4Benchmark-TS58,1,8,0
88,88,deepar,89,0.0,0.0,0.0,"(0, 6, 0)",0,177.161194,False,YAHOOA4,A4Benchmark-TS57,0,6,0
89,89,deepar,90,0.0,0.0,0.0,"(2, 1, 0)",0,213.923289,False,YAHOOA4,A4Benchmark-TS66,2,1,0
90,90,deepar,91,0.0,0.0,0.0,"(2, 1, 0)",0,186.084379,False,YAHOOA4,A4Benchmark-TS18,2,1,0
91,91,deepar,92,0.0,0.0,0.0,"(0, 13, 0)",0,211.22755,False,YAHOOA4,A4Benchmark-TS75,0,13,0
92,92,deepar,93,0.0,0.0,0.0,"(1, 12, 0)",0,200.888982,False,YAHOOA4,A4Benchmark-TS19,1,12,0
93,93,deepar,94,0.0,0.0,0.0,"(1, 11, 0)",0,173.15288999999999,False,YAHOOA4,A4Benchmark-TS52,1,11,0
94,94,deepar,95,0.0,0.0,0.0,"(1, 2, 0)",0,175.060627,False,YAHOOA4,A4Benchmark-TS69,1,2,0
95,95,deepar,96,0.0,0.0,0.0,"(0, 16, 0)",0,181.002732,False,YAHOOA4,A4Benchmark-TS85,0,16,0
96,96,deepar,97,0.0,0.0,0.0,"(1, 1, 0)",0,219.656613,False,YAHOOA4,A4Benchmark-TS9,1,1,0
97,97,deepar,98,0.0,0.0,0.0,"(1, 1, 0)",0,171.683092,False,YAHOOA4,A4Benchmark-TS51,1,1,0
98,98,deepar,99,0.0,0.0,0.0,"(1, 3, 0)",0,176.345609,False,YAHOOA4,A4Benchmark-TS79,1,3,0
99,99,deepar,100,0.0,0.0,0.0,"(0, 13, 0)",0,175.063553,False,YAHOOA4,A4Benchmark-TS94,0,13,0
0,0,deepar,1,0.8571428570693876,0.9999999999666668,0.74999999998125,"(1, 0, 3)",0,967.1459199999999,False,realAdExchange,exchange-3_cpc_results,1,0,3
1,1,deepar,2,0.4999999999472223,0.74999999998125,0.3749999999953125,"(5, 1, 3)",0,973.115385,False,realAdExchange,exchange-4_cpm_results,5,1,3
2,2,deepar,3,0.499999999925,0.499999999975,0.499999999975,"(1, 1, 1)",0,963.3857019999999,False,realAdExchange,exchange-2_cpm_results,1,1,1
3,3,deepar,4,0.249999999971875,0.9999999999,0.14285714285510204,"(6, 0, 1)",0,968.1744560000001,False,realAdExchange,exchange-3_cpm_results,6,0,1
4,4,deepar,5,0.0,0.0,0.0,"(1, 1, 0)",0,975.370125,False,realAdExchange,exchange-2_cpc_results,1,1,0
0,0,deepar,1,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,207.05848799999998,False,YAHOOA2,synthetic_41,0,0,3
1,1,deepar,2,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,239.44451600000002,False,YAHOOA2,synthetic_29,0,0,3
2,2,deepar,3,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,207.89633600000002,False,YAHOOA2,synthetic_83,0,0,3
3,3,deepar,4,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,205.001136,False,YAHOOA2,synthetic_68,0,0,3
4,4,deepar,5,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,233.23792999999998,False,YAHOOA2,synthetic_35,0,0,3
5,5,deepar,6,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,211.009016,False,YAHOOA2,synthetic_23,0,0,3
6,6,deepar,7,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,239.491487,False,YAHOOA2,synthetic_98,0,0,3
7,7,deepar,8,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,249.75766000000002,False,YAHOOA2,synthetic_14,0,0,3
8,8,deepar,9,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,249.14527,False,YAHOOA2,synthetic_80,0,0,3
9,9,deepar,10,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,301.219986,False,YAHOOA2,synthetic_59,0,0,3
10,10,deepar,11,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,260.910841,False,YAHOOA2,synthetic_2,0,0,3
11,11,deepar,12,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,271.02502799999996,False,YAHOOA2,synthetic_17,0,0,3
12,12,deepar,13,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,299.72969900000004,False,YAHOOA2,synthetic_38,0,0,3
13,13,deepar,14,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,229.94929,False,YAHOOA2,synthetic_56,0,0,3
14,14,deepar,15,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,265.77435299999996,False,YAHOOA2,synthetic_5,0,0,3
15,15,deepar,16,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,205.836531,False,YAHOOA2,synthetic_95,0,0,3
16,16,deepar,17,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,207.572923,False,YAHOOA2,synthetic_32,0,0,3
17,17,deepar,18,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,209.13412399999999,False,YAHOOA2,synthetic_26,0,0,3
18,18,deepar,19,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,235.014471,False,YAHOOA2,synthetic_74,0,0,3
19,19,deepar,20,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,204.57241299999998,False,YAHOOA2,synthetic_86,0,0,3
20,20,deepar,21,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,256.906584,False,YAHOOA2,synthetic_77,0,0,3
21,21,deepar,22,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,207.993512,False,YAHOOA2,synthetic_8,0,0,3
22,22,deepar,23,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,207.167619,False,YAHOOA2,synthetic_53,0,0,3
23,23,deepar,24,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,206.60598000000002,False,YAHOOA2,synthetic_47,0,0,3
24,24,deepar,25,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,275.578573,False,YAHOOA2,synthetic_62,0,0,3
25,25,deepar,26,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,287.861099,False,YAHOOA2,synthetic_89,0,0,3
26,26,deepar,27,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,204.544413,False,YAHOOA2,synthetic_92,0,0,3
27,27,deepar,28,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,308.139527,False,YAHOOA2,synthetic_11,0,0,3
28,28,deepar,29,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,207.98721899999998,False,YAHOOA2,synthetic_50,0,0,3
29,29,deepar,30,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,233.119869,False,YAHOOA2,synthetic_20,0,0,3
30,30,deepar,31,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,247.34880499999997,False,YAHOOA2,synthetic_71,0,0,3
31,31,deepar,32,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,250.158385,False,YAHOOA2,synthetic_65,0,0,3
32,32,deepar,33,0.9999999999166668,0.9999999999666668,0.9999999999666668,"(0, 0, 3)",0,207.160337,False,YAHOOA2,synthetic_44,0,0,3
33,33,deepar,34,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,243.080144,False,YAHOOA2,synthetic_10,0,0,2
34,34,deepar,35,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,253.20697400000003,False,YAHOOA2,synthetic_34,0,0,2
35,35,deepar,36,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,233.139224,False,YAHOOA2,synthetic_7,0,0,2
36,36,deepar,37,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,324.654882,False,YAHOOA2,synthetic_4,0,0,2
37,37,deepar,38,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,210.55527999999998,False,YAHOOA2,synthetic_85,0,0,2
38,38,deepar,39,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,251.73480299999997,False,YAHOOA2,synthetic_13,0,0,2
39,39,deepar,40,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,261.44791200000003,False,YAHOOA2,synthetic_16,0,0,2
40,40,deepar,41,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,209.19451999999998,False,YAHOOA2,synthetic_28,0,0,2
41,41,deepar,42,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,285.08903599999996,False,YAHOOA2,synthetic_67,0,0,2
42,42,deepar,43,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,276.714629,False,YAHOOA2,synthetic_73,0,0,2
43,43,deepar,44,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,300.015218,False,YAHOOA2,synthetic_70,0,0,2
44,44,deepar,45,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,233.866348,False,YAHOOA2,synthetic_58,0,0,2
45,45,deepar,46,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,207.530296,False,YAHOOA2,synthetic_49,0,0,2
46,46,deepar,47,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,209.98391400000003,False,YAHOOA2,synthetic_61,0,0,2
47,47,deepar,48,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,279.578111,False,YAHOOA2,synthetic_76,0,0,2
48,48,deepar,49,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,204.94606399999998,False,YAHOOA2,synthetic_91,0,0,2
49,49,deepar,50,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,947.66176,False,YAHOOA2,synthetic_88,0,0,2
50,50,deepar,51,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,208.271669,False,YAHOOA2,synthetic_37,0,0,2
51,51,deepar,52,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,208.138044,False,YAHOOA2,synthetic_31,0,0,2
52,52,deepar,53,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,205.931097,False,YAHOOA2,synthetic_100,0,0,2
53,53,deepar,54,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,205.103148,False,YAHOOA2,synthetic_97,0,0,2
54,54,deepar,55,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,206.54209699999998,False,YAHOOA2,synthetic_40,0,0,2
55,55,deepar,56,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,212.850538,False,YAHOOA2,synthetic_55,0,0,2
56,56,deepar,57,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,234.34029500000003,False,YAHOOA2,synthetic_82,0,0,2
57,57,deepar,58,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,252.66357799999997,False,YAHOOA2,synthetic_94,0,0,2
58,58,deepar,59,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,205.91433500000002,False,YAHOOA2,synthetic_79,0,0,2
59,59,deepar,60,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,206.398217,False,YAHOOA2,synthetic_52,0,0,2
60,60,deepar,61,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,208.425244,False,YAHOOA2,synthetic_25,0,0,2
61,61,deepar,62,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,253.99687799999998,False,YAHOOA2,synthetic_43,0,0,2
62,62,deepar,63,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,204.465905,False,YAHOOA2,synthetic_46,0,0,2
63,63,deepar,64,0.9999999999,0.99999999995,0.99999999995,"(0, 0, 2)",0,204.186677,False,YAHOOA2,synthetic_19,0,0,2
64,64,deepar,65,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,343.13327599999997,False,YAHOOA2,synthetic_6,0,0,1
65,65,deepar,66,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,228.62437599999998,False,YAHOOA2,synthetic_9,0,0,1
66,66,deepar,67,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,208.323825,False,YAHOOA2,synthetic_87,0,0,1
67,67,deepar,68,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,206.89056000000002,False,YAHOOA2,synthetic_93,0,0,1
68,68,deepar,69,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,204.85758,False,YAHOOA2,synthetic_45,0,0,1
69,69,deepar,70,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,297.821754,False,YAHOOA2,synthetic_63,0,0,1
70,70,deepar,71,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,212.94807200000002,False,YAHOOA2,synthetic_60,0,0,1
71,71,deepar,72,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,274.80402799999996,False,YAHOOA2,synthetic_66,0,0,1
72,72,deepar,73,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,288.018279,False,YAHOOA2,synthetic_72,0,0,1
73,73,deepar,74,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,205.079567,False,YAHOOA2,synthetic_51,0,0,1
74,74,deepar,75,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,210.968904,False,YAHOOA2,synthetic_27,0,0,1
75,75,deepar,76,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,272.211353,False,YAHOOA2,synthetic_48,0,0,1
76,76,deepar,77,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,286.743179,False,YAHOOA2,synthetic_39,0,0,1
77,77,deepar,78,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,201.296694,False,YAHOOA2,synthetic_69,0,0,1
78,78,deepar,79,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,226.54804500000003,False,YAHOOA2,synthetic_21,0,0,1
79,79,deepar,80,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,219.84635899999998,False,YAHOOA2,synthetic_15,0,0,1
80,80,deepar,81,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,208.77092199999998,False,YAHOOA2,synthetic_84,0,0,1
81,81,deepar,82,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,211.594627,False,YAHOOA2,synthetic_30,0,0,1
82,82,deepar,83,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,206.45799399999999,False,YAHOOA2,synthetic_18,0,0,1
83,83,deepar,84,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,205.83739,False,YAHOOA2,synthetic_90,0,0,1
